incident_id,vehicle_id,part_id,incident_date,defect_type,defect_source,severity,customer_complaint,status
1835,159,28,2024-04-26,Electrical Failure,Manufacturing Error,Medium,True,Closed
1836,518,16,2024-04-26,Electrical Failure,Supplier Defect,Medium,False,Closed
1837,597,15,2024-04-26,Performance Issue,Supplier Defect,Medium,False,Closed
1838,746,15,2024-04-26,Electrical Failure,Supplier Defect,Low,False,Closed
1839,382,22,2024-04-27,Noise,Material Failure,Medium,True,Closed
1840,500,6,2024-04-27,Leakage,Manufacturing Error,High,True,Closed
1841,683,15,2024-04-27,Electrical Failure,Supplier Defect,Low,True,Closed
1842,674,15,2024-04-27,Performance Issue,Supplier Defect,Medium,True,Closed
1843,806,15,2024-04-27,Electrical Failure,Supplier Defect,High,True,Closed
1844,524,24,2024-04-28,Noise,Design Issue,Medium,False,Closed
1845,418,9,2024-04-28,Breakage,Material Failure,Medium,True,Closed
1846,1314,3,2024-04-28,Noise,Unknown,Medium,False,Closed
1847,627,16,2024-04-28,Performance Issue,Assembly Error,Low,False,Closed
1848,1259,9,2024-04-28,Leakage,Customer Misuse,Low,False,Closed
1849,841,16,2024-04-28,Software Error,Supplier Defect,Low,True,Closed
1850,620,17,2024-04-28,Electrical Failure,Supplier Defect,Critical,True,Closed
1851,449,11,2024-04-29,Overheating,Design Issue,Medium,True,Closed
1852,27,28,2024-04-29,Noise,Material Failure,Low,False,Closed
1853,604,6,2024-04-29,Performance Issue,Supplier Defect,Medium,False,Closed
1854,712,15,2024-04-29,Electrical Failure,Supplier Defect,Medium,False,Closed
1855,617,16,2024-04-29,Electrical Failure,Supplier Defect,High,True,Closed
1856,565,16,2024-04-29,Electrical Failure,Supplier Defect,High,False,Closed
1857,779,16,2024-04-29,Electrical Failure,Supplier Defect,Medium,False,Closed
1858,552,17,2024-04-29,Electrical Failure,Supplier Defect,Medium,False,Closed
1859,663,20,2024-04-30,Electrical Failure,Supplier Defect,Medium,False,Closed
1860,1059,11,2024-04-30,Noise,Design Issue,Low,False,Closed
1861,1004,11,2024-04-30,Overheating,Supplier Defect,High,True,Closed
1862,618,15,2024-04-30,Electrical Failure,Supplier Defect,High,True,Closed
1863,598,15,2024-04-30,Electrical Failure,Supplier Defect,Medium,True,Closed
1864,823,15,2024-04-30,Software Error,Supplier Defect,Medium,True,Closed
1865,667,16,2024-04-30,Performance Issue,Material Failure,Medium,False,Closed
1866,1256,28,2024-05-01,Noise,Material Failure,Low,False,Closed
1867,173,22,2024-05-01,Performance Issue,Manufacturing Error,Medium,False,Closed
1868,864,11,2024-05-01,Overheating,Manufacturing Error,High,False,Closed
1869,245,27,2024-05-01,Performance Issue,Design Issue,Critical,False,Closed
1870,566,17,2024-05-01,Software Error,Unknown,High,True,Under Investigation
1871,805,21,2024-05-02,Electrical Failure,Supplier Defect,Medium,False,Closed
1872,1334,23,2024-05-02,Breakage,Material Failure,High,True,Closed
1873,830,14,2024-05-02,Overheating,Supplier Defect,High,True,Closed
1874,191,29,2024-05-02,Leakage,Design Issue,Medium,False,Closed
1875,560,17,2024-05-02,Electrical Failure,Unknown,High,True,Closed
1876,549,30,2024-05-03,Breakage,Manufacturing Error,Medium,True,Closed
1877,8,26,2024-05-03,Breakage,Manufacturing Error,High,True,Closed
1878,1079,30,2024-05-03,Noise,Assembly Error,Medium,False,Closed
1879,280,18,2024-05-03,Electrical Failure,Design Issue,Critical,True,Closed
1880,563,15,2024-05-03,Electrical Failure,Supplier Defect,Medium,False,Closed
1881,765,16,2024-05-03,Electrical Failure,Supplier Defect,Medium,False,Closed
1882,665,17,2024-05-03,Electrical Failure,Supplier Defect,Medium,False,Closed
1883,541,17,2024-05-03,Electrical Failure,Unknown,High,True,Closed
1884,844,24,2024-05-04,Performance Issue,Supplier Defect,High,True,Closed
1885,355,4,2024-05-04,Breakage,Supplier Defect,High,True,Closed
1886,107,23,2024-05-04,Noise,Assembly Error,Medium,False,Closed
1887,499,12,2024-05-04,Overheating,Manufacturing Error,Critical,True,Closed
1888,823,16,2024-05-04,Software Error,Unknown,Medium,False,Closed
1889,750,15,2024-05-04,Electrical Failure,Supplier Defect,Medium,False,Closed
1890,656,16,2024-05-04,Electrical Failure,Unknown,Medium,True,Closed
1891,603,13,2024-05-05,Leakage,Customer Misuse,High,True,Closed
1892,362,7,2024-05-05,Noise,Manufacturing Error,Low,False,Closed
1893,781,16,2024-05-05,Electrical Failure,Unknown,Low,False,Closed
1894,98,6,2024-05-06,Breakage,Supplier Defect,High,False,Closed
1895,1170,23,2024-05-06,Leakage,Assembly Error,Medium,True,Closed
1896,1121,23,2024-05-06,Noise,Assembly Error,Low,False,Closed
1897,199,11,2024-05-06,Leakage,Customer Misuse,Critical,True,Closed
1898,127,9,2024-05-06,Leakage,Manufacturing Error,Critical,True,Closed
1899,477,15,2024-05-06,Electrical Failure,Design Issue,High,False,Closed
1900,556,27,2024-05-06,Leakage,Assembly Error,Medium,False,Closed
1901,767,5,2024-05-06,Leakage,Design Issue,Medium,True,Closed
1902,67,6,2024-05-06,Performance Issue,Assembly Error,High,True,Closed
1903,586,16,2024-05-06,Software Error,Supplier Defect,Low,True,Closed
1904,545,17,2024-05-06,Software Error,Supplier Defect,High,True,Closed
1905,431,22,2024-05-07,Noise,Material Failure,Low,False,Closed
1906,1291,16,2024-05-07,Performance Issue,Design Issue,Medium,False,Closed
1907,120,24,2024-05-08,Noise,Manufacturing Error,High,True,Closed
1908,750,5,2024-05-08,Leakage,Supplier Defect,Low,False,Closed
1909,226,11,2024-05-08,Noise,Supplier Defect,Low,False,Closed
1910,558,8,2024-05-08,Noise,Manufacturing Error,Low,True,Open
1911,785,15,2024-05-08,Performance Issue,Unknown,Low,False,Closed
1912,519,19,2024-05-09,Electrical Failure,Supplier Defect,Low,False,Closed
1913,860,8,2024-05-09,Leakage,Manufacturing Error,Medium,False,Closed
1914,246,2,2024-05-09,Noise,Customer Misuse,Low,False,Closed
1915,386,5,2024-05-09,Performance Issue,Material Failure,Low,True,Closed
1916,437,19,2024-05-09,Overheating,Material Failure,Medium,False,Closed
1917,14,8,2024-05-09,Noise,Supplier Defect,Low,False,Closed
1918,1260,29,2024-05-09,Breakage,Assembly Error,Medium,True,Closed
1919,525,10,2024-05-09,Breakage,Supplier Defect,High,True,Closed
1920,547,13,2024-05-09,Leakage,Manufacturing Error,Low,False,Closed
1921,581,5,2024-05-09,Breakage,Supplier Defect,Low,False,Closed
1922,662,16,2024-05-09,Electrical Failure,Supplier Defect,High,True,Closed
1923,659,15,2024-05-09,Electrical Failure,Supplier Defect,Medium,False,Closed
1924,859,28,2024-05-10,Leakage,Unknown,Low,False,Closed
1925,1387,27,2024-05-10,Electrical Failure,Assembly Error,Low,True,Closed
1926,44,1,2024-05-10,Noise,Manufacturing Error,Medium,False,Closed
1927,213,8,2024-05-10,Performance Issue,Supplier Defect,Low,True,Closed
1928,989,6,2024-05-11,Performance Issue,Assembly Error,High,False,Closed
1929,1221,15,2024-05-11,Electrical Failure,Manufacturing Error,Medium,False,Closed
1930,119,13,2024-05-11,Overheating,Manufacturing Error,Medium,False,Closed
1931,549,25,2024-05-11,Breakage,Manufacturing Error,High,True,Closed
1932,614,16,2024-05-11,Electrical Failure,Supplier Defect,Medium,False,Closed
1933,867,17,2024-05-11,Performance Issue,Supplier Defect,Low,False,Closed
1934,612,15,2024-05-11,Software Error,Unknown,High,True,Under Investigation
1935,468,22,2024-05-12,Noise,Material Failure,Low,False,Closed
1936,611,15,2024-05-12,Performance Issue,Material Failure,Medium,False,Closed
1937,730,17,2024-05-12,Software Error,Supplier Defect,Low,False,Closed
1938,945,24,2024-05-13,Incorrect Installation,Assembly Error,Medium,False,Closed
1939,1306,24,2024-05-13,Breakage,Unknown,High,True,Closed
1940,590,9,2024-05-13,Breakage,Material Failure,Critical,True,Closed
1941,707,15,2024-05-13,Electrical Failure,Material Failure,Medium,False,Closed
1942,1165,7,2024-05-13,Leakage,Customer Misuse,High,False,Closed
1943,185,22,2024-05-13,Leakage,Manufacturing Error,Medium,False,Closed
1944,1385,8,2024-05-13,Leakage,Manufacturing Error,Medium,True,Closed
1945,649,8,2024-05-13,Performance Issue,Material Failure,High,False,Closed
1946,1018,14,2024-05-13,Leakage,Assembly Error,High,False,Closed
1947,890,16,2024-05-13,Electrical Failure,Design Issue,High,True,Closed
1948,534,16,2024-05-13,Electrical Failure,Unknown,Low,True,Closed
1949,647,17,2024-05-13,Software Error,Supplier Defect,Medium,True,Closed
1950,716,15,2024-05-13,Electrical Failure,Material Failure,Low,False,Closed
1951,845,16,2024-05-13,Software Error,Supplier Defect,Medium,False,Closed
1952,583,15,2024-05-13,Electrical Failure,Supplier Defect,Medium,False,Closed
1953,779,16,2024-05-13,Electrical Failure,Supplier Defect,Medium,False,Closed
1954,883,15,2024-05-13,Software Error,Supplier Defect,Low,False,Closed
1955,538,6,2024-05-14,Breakage,Assembly Error,High,True,Closed
1956,620,18,2024-05-14,Software Error,Material Failure,Medium,True,Closed
1957,704,7,2024-05-14,Leakage,Supplier Defect,Low,True,Closed
1958,1390,18,2024-05-14,Software Error,Material Failure,High,True,Closed
1959,1242,7,2024-05-14,Performance Issue,Design Issue,High,True,Closed
1960,867,19,2024-05-14,Electrical Failure,Supplier Defect,High,True,Closed
1961,969,13,2024-05-15,Leakage,Supplier Defect,High,True,Closed
1962,704,17,2024-05-15,Software Error,Supplier Defect,High,False,Closed
1963,709,15,2024-05-15,Electrical Failure,Supplier Defect,Medium,True,Closed
1964,552,15,2024-05-15,Electrical Failure,Supplier Defect,Medium,True,Closed
1965,876,15,2024-05-15,Electrical Failure,Supplier Defect,Critical,True,Open
1966,730,16,2024-05-15,Electrical Failure,Supplier Defect,Critical,False,Closed
1967,435,20,2024-05-16,Electrical Failure,Supplier Defect,Critical,True,Closed
1968,807,7,2024-05-16,Noise,Material Failure,Medium,False,Closed
1969,330,7,2024-05-16,Incorrect Installation,Assembly Error,Medium,True,Under Investigation
1970,645,15,2024-05-16,Software Error,Supplier Defect,Critical,True,Closed
1971,758,16,2024-05-16,Electrical Failure,Supplier Defect,Medium,True,Closed
1972,837,27,2024-05-17,Noise,Assembly Error,Low,True,Closed
1973,596,16,2024-05-17,Electrical Failure,Supplier Defect,High,True,Closed
1974,830,19,2024-05-17,Electrical Failure,Customer Misuse,High,False,Closed
1975,927,25,2024-05-17,Leakage,Design Issue,Low,False,Closed
1976,862,15,2024-05-17,Electrical Failure,Supplier Defect,High,True,Closed
1977,1191,24,2024-05-18,Noise,Manufacturing Error,Medium,False,Closed
1978,98,22,2024-05-18,Breakage,Design Issue,Medium,True,Closed
1979,1039,6,2024-05-18,Performance Issue,Supplier Defect,Medium,False,Closed
1980,1271,15,2024-05-18,Software Error,Design Issue,Low,False,Closed
1981,980,8,2024-05-18,Noise,Supplier Defect,Low,False,Closed
1982,784,16,2024-05-18,Software Error,Supplier Defect,Medium,True,Closed
1983,729,16,2024-05-18,Electrical Failure,Supplier Defect,Medium,False,Closed
1984,514,15,2024-05-18,Software Error,Supplier Defect,Medium,True,Closed
1985,639,17,2024-05-18,Electrical Failure,Supplier Defect,Medium,False,Closed
1986,614,17,2024-05-18,Electrical Failure,Supplier Defect,High,False,Closed
1987,680,16,2024-05-18,Software Error,Material Failure,High,True,Closed
1988,695,17,2024-05-18,Software Error,Supplier Defect,High,False,Closed
1989,984,13,2024-05-19,Overheating,Customer Misuse,Critical,True,Closed
1990,219,27,2024-05-19,Performance Issue,Manufacturing Error,Medium,True,Closed
1991,553,15,2024-05-19,Electrical Failure,Manufacturing Error,High,True,Closed
1992,1312,23,2024-05-19,Incorrect Installation,Assembly Error,High,True,Closed
1993,62,15,2024-05-19,Performance Issue,Supplier Defect,High,True,Closed
1994,666,16,2024-05-19,Electrical Failure,Supplier Defect,High,False,Closed
1995,1337,7,2024-05-20,Leakage,Customer Misuse,High,True,Closed
1996,711,24,2024-05-20,Noise,Manufacturing Error,Low,True,Closed
1997,606,17,2024-05-20,Software Error,Supplier Defect,Low,False,Closed
1998,1436,16,2024-05-21,Electrical Failure,Customer Misuse,Low,False,Closed
1999,1030,13,2024-05-21,Overheating,Design Issue,Low,False,Closed
2000,1241,26,2024-05-21,Performance Issue,Design Issue,Medium,False,Closed
2001,225,27,2024-05-21,Electrical Failure,Supplier Defect,Medium,False,Closed
2002,813,16,2024-05-21,Electrical Failure,Supplier Defect,High,True,Closed
2003,1423,17,2024-05-22,Electrical Failure,Supplier Defect,Critical,False,Closed
2004,637,23,2024-05-22,Breakage,Supplier Defect,Critical,True,Closed
2005,1220,5,2024-05-22,Performance Issue,Manufacturing Error,Medium,True,Closed
2006,160,30,2024-05-22,Incorrect Installation,Assembly Error,Medium,True,Closed
2007,647,16,2024-05-22,Electrical Failure,Supplier Defect,High,True,Closed
2008,811,16,2024-05-22,Electrical Failure,Supplier Defect,Medium,False,Closed
2009,640,16,2024-05-22,Electrical Failure,Supplier Defect,Medium,False,Closed
2010,888,16,2024-05-22,Software Error,Supplier Defect,High,False,Under Investigation
2011,700,15,2024-05-22,Performance Issue,Supplier Defect,Low,False,Closed
2012,227,18,2024-05-23,Electrical Failure,Unknown,Medium,True,Closed
2013,296,16,2024-05-23,Electrical Failure,Unknown,High,True,Closed
2014,755,15,2024-05-23,Electrical Failure,Supplier Defect,High,True,Closed
2015,609,17,2024-05-23,Software Error,Unknown,High,True,Closed
2016,785,17,2024-05-23,Electrical Failure,Supplier Defect,High,True,Closed
2017,833,16,2024-05-23,Performance Issue,Supplier Defect,Low,False,Closed
2018,557,25,2024-05-24,Leakage,Assembly Error,Low,False,Closed
2019,776,20,2024-05-24,Electrical Failure,Supplier Defect,Low,True,Closed
2020,834,11,2024-05-24,Breakage,Supplier Defect,High,True,Closed
2021,438,16,2024-05-24,Performance Issue,Manufacturing Error,Low,False,Closed
2022,563,28,2024-05-24,Performance Issue,Manufacturing Error,Low,True,Closed
2023,201,7,2024-05-24,Performance Issue,Assembly Error,High,True,Closed
2024,438,16,2024-05-24,Electrical Failure,Supplier Defect,Medium,True,Closed
2025,624,17,2024-05-24,Electrical Failure,Supplier Defect,Medium,True,Closed
2026,776,16,2024-05-24,Electrical Failure,Supplier Defect,Medium,True,Closed
2027,818,16,2024-05-24,Electrical Failure,Supplier Defect,Critical,True,Closed
2028,611,17,2024-05-24,Performance Issue,Supplier Defect,Low,True,Closed
2029,711,15,2024-05-24,Electrical Failure,Material Failure,High,True,Closed
2030,680,15,2024-05-24,Electrical Failure,Supplier Defect,High,True,Closed
2031,717,23,2024-05-25,Incorrect Installation,Assembly Error,Critical,True,Closed
2032,1374,18,2024-05-25,Software Error,Supplier Defect,Medium,False,Closed
2033,341,4,2024-05-25,Leakage,Material Failure,Low,False,Closed
2034,941,24,2024-05-25,Breakage,Material Failure,High,True,Closed
2035,1080,12,2024-05-25,Noise,Supplier Defect,Low,False,Closed
2036,1337,26,2024-05-25,Leakage,Assembly Error,Medium,False,Closed
2037,1291,1,2024-05-25,Breakage,Material Failure,Critical,True,Closed
2038,598,17,2024-05-25,Electrical Failure,Supplier Defect,Low,True,Closed
2039,717,15,2024-05-25,Electrical Failure,Supplier Defect,Critical,True,Closed
2040,1371,11,2024-05-26,Overheating,Design Issue,High,False,Closed
2041,688,16,2024-05-26,Software Error,Supplier Defect,High,False,Closed
2042,633,16,2024-05-26,Performance Issue,Supplier Defect,Medium,True,Closed
2043,478,7,2024-05-27,Breakage,Supplier Defect,Medium,True,Closed
2044,838,23,2024-05-27,Performance Issue,Manufacturing Error,High,False,Closed
2045,128,11,2024-05-27,Incorrect Installation,Assembly Error,Medium,False,Closed
2046,728,15,2024-05-27,Electrical Failure,Supplier Defect,High,True,Closed
2047,862,15,2024-05-27,Electrical Failure,Unknown,Low,False,Closed
2048,1133,29,2024-05-28,Breakage,Supplier Defect,High,True,Closed
2049,402,14,2024-05-28,Noise,Assembly Error,Low,False,Closed
2050,156,30,2024-05-28,Noise,Supplier Defect,Medium,True,Closed
2051,564,14,2024-05-28,Incorrect Installation,Assembly Error,Medium,False,Closed
2052,740,14,2024-05-28,Leakage,Supplier Defect,Medium,True,Closed
2053,168,29,2024-05-28,Incorrect Installation,Assembly Error,Medium,False,Closed
2054,641,15,2024-05-28,Electrical Failure,Supplier Defect,High,True,Closed
2055,597,17,2024-05-28,Electrical Failure,Unknown,Medium,False,Closed
2056,694,15,2024-05-28,Software Error,Supplier Defect,Medium,True,Closed
2057,686,15,2024-05-28,Software Error,Supplier Defect,Medium,True,Closed
2058,852,22,2024-05-29,Leakage,Customer Misuse,Medium,True,Closed
2059,45,10,2024-05-29,Leakage,Material Failure,Medium,False,Closed
2060,769,30,2024-05-29,Breakage,Supplier Defect,High,True,Closed
2061,675,15,2024-05-29,Software Error,Supplier Defect,Low,True,Closed
2062,860,15,2024-05-29,Electrical Failure,Supplier Defect,Medium,True,Closed
2063,1254,12,2024-05-30,Overheating,Customer Misuse,High,True,Closed
2064,939,27,2024-05-30,Noise,Supplier Defect,Medium,False,Closed
2065,955,9,2024-05-30,Performance Issue,Supplier Defect,Medium,True,Closed
2066,1256,9,2024-05-30,Noise,Design Issue,Low,True,Closed
2067,1324,18,2024-05-30,Software Error,Material Failure,Medium,False,Closed
2068,428,17,2024-05-30,Performance Issue,Supplier Defect,Medium,False,Closed
2069,658,15,2024-05-30,Electrical Failure,Supplier Defect,Medium,False,Closed
2070,606,16,2024-05-30,Software Error,Supplier Defect,Medium,False,Closed
2071,744,10,2024-05-31,Noise,Supplier Defect,Medium,False,Closed
2072,889,5,2024-05-31,Performance Issue,Material Failure,Low,True,Closed
2073,82,29,2024-05-31,Noise,Manufacturing Error,Medium,False,Closed
2074,497,15,2024-05-31,Electrical Failure,Customer Misuse,High,True,Closed
2075,1405,9,2024-05-31,Performance Issue,Supplier Defect,Critical,True,Closed
2076,155,13,2024-05-31,Overheating,Assembly Error,Medium,True,Closed
2077,826,17,2024-05-31,Software Error,Supplier Defect,Low,False,Closed
2078,753,15,2024-05-31,Performance Issue,Material Failure,Low,True,Closed
2079,762,15,2024-05-31,Electrical Failure,Supplier Defect,Medium,False,Closed
2080,225,11,2024-06-01,Overheating,Assembly Error,Medium,False,Closed
2081,612,16,2024-06-01,Software Error,Unknown,Medium,False,Closed
2082,843,15,2024-06-01,Performance Issue,Supplier Defect,Low,False,Closed
2083,768,16,2024-06-01,Software Error,Supplier Defect,Medium,False,Closed
2084,745,17,2024-06-01,Software Error,Supplier Defect,Medium,False,Closed
2085,655,15,2024-06-01,Electrical Failure,Supplier Defect,High,True,Closed
